N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Tipo de factura,Año,Mes,Día,Hora,Día de la semana
579433,2021-11-29 13:15:00,17466.0,United Kingdom,173,302.87,F,2021,11,29,13,lunes
579261,2021-11-29 09:10:00,13429.0,United Kingdom,286,313.8,F,2021,11,29,9,lunes
566279,2021-09-11 14:09:00,14432.0,United Kingdom,362,254.75,F,2021,9,11,14,sábado
558927,2021-07-05 10:23:00,18177.0,United Kingdom,181,324.17,F,2021,7,5,10,lunes
C573268,2021-10-28 12:50:00,12748.0,United Kingdom,-1,-907.0,ND,2021,10,28,12,jueves
542711,2021-01-31 13:19:00,17894.0,United Kingdom,35,93.6,F,2021,1,31,13,domingo
554329,2021-05-23 16:52:00,15796.0,United Kingdom,92,379.4,F,2021,5,23,16,domingo
559700,2021-07-12 09:04:00,17450.0,United Kingdom,646,1752.06,F,2021,7,12,9,lunes
567460,2021-09-20 12:30:00,15888.0,United Kingdom,76,168.31,F,2021,9,20,12,lunes
561634,2021-07-28 14:34:00,16912.0,United Kingdom,44,65.4,F,2021,7,28,14,miércoles
570861,2021-10-12 15:27:00,14775.0,United Kingdom,372,310.44,F,2021,10,12,15,martes
566060,2021-09-08 15:27:00,,United Kingdom,469,1878.67,F,2021,9,8,15,miércoles
551844,2021-05-04 14:03:00,14173.0,United Kingdom,40,114.04,F,2021,5,4,14,martes
C536758,2020-12-02 14:25:00,13767.0,United Kingdom,-1,-2.1,ND,2020,12,2,14,miércoles
C545884,2021-03-07 15:49:00,,United Kingdom,-1,-537.83,ND,2021,3,7,15,domingo
556111,2021-06-09 09:16:00,13004.0,United Kingdom,288,313.0,F,2021,6,9,9,miércoles
577897,2021-11-22 11:48:00,14424.0,United Kingdom,48,322.08,F,2021,11,22,11,lunes
576622,2021-11-15 17:11:00,14217.0,United Kingdom,43,105.76,F,2021,11,15,17,lunes
555418,2021-06-03 10:19:00,15498.0,United Kingdom,347,1299.04,F,2021,6,3,10,jueves
C575257,2021-11-09 11:59:00,13623.0,United Kingdom,-6,-55.44,ND,2021,11,9,11,martes
553011,2021-05-12 17:03:00,14390.0,United Kingdom,149,309.05,F,2021,5,12,17,miércoles
537781,2020-12-08 12:46:00,17341.0,United Kingdom,291,513.6,F,2020,12,8,12,martes
573409,2021-10-30 16:00:00,14112.0,United Kingdom,4,33.0,F,2021,10,30,16,sábado
537405,2020-12-06 14:51:00,17841.0,United Kingdom,132,406.69,F,2020,12,6,14,domingo
574591,2021-11-06 10:47:00,15745.0,United Kingdom,115,309.53,F,2021,11,6,10,sábado
C578148,2021-11-23 11:11:00,15117.0,United Kingdom,-1,-1.65,ND,2021,11,23,11,martes
551423,2021-04-28 14:31:00,,United Kingdom,53,98.01,F,2021,4,28,14,miércoles
574862,2021-11-07 12:27:00,12408.0,Belgium,365,754.5,F,2021,11,7,12,domingo
563852,2021-08-19 15:18:00,12395.0,Belgium,35,165.95,F,2021,8,19,15,jueves
578828,2021-11-25 14:29:00,,United Kingdom,3,11.54,F,2021,11,25,14,jueves
C544099,2021-02-16 10:17:00,15059.0,United Kingdom,-1,-6.95,ND,2021,2,16,10,martes
C562119,2021-08-02 16:26:00,13505.0,Switzerland,-11,-29.25,ND,2021,8,2,16,lunes
C538693,2020-12-14 09:59:00,16558.0,United Kingdom,-6,-21.95,ND,2020,12,14,9,lunes
581129,2021-12-07 12:48:00,15498.0,United Kingdom,450,864.94,F,2021,12,7,12,martes
561282,2021-07-26 12:24:00,,United Kingdom,13,0.0,F,2021,7,26,12,lunes
555585,2021-06-06 09:12:00,16029.0,United Kingdom,324,612.0,F,2021,6,6,9,domingo
555926,2021-06-07 17:34:00,,United Kingdom,14,18.24,F,2021,6,7,17,lunes
576843,2021-11-16 15:32:00,,United Kingdom,-82,0.0,F,2021,11,16,15,martes
563949,2021-08-22 10:38:00,12747.0,United Kingdom,62,301.7,F,2021,8,22,10,domingo
553503,2021-05-17 13:20:00,14606.0,United Kingdom,56,111.14,F,2021,5,17,13,lunes
578348,2021-11-24 09:34:00,12494.0,France,134,162.5,F,2021,11,24,9,miércoles
539713,2020-12-21 12:43:00,,United Kingdom,25,10.5,F,2020,12,21,12,lunes
C573925,2021-11-02 09:50:00,17109.0,United Kingdom,-8,-7.68,ND,2021,11,2,9,martes
551021,2021-04-26 11:25:00,13798.0,United Kingdom,128,326.4,F,2021,4,26,11,lunes
569013,2021-09-30 08:19:00,15187.0,United Kingdom,84,303.0,F,2021,9,30,8,jueves
578789,2021-11-25 12:17:00,16161.0,United Kingdom,86,320.6,F,2021,11,25,12,jueves
570511,2021-10-11 10:24:00,14397.0,United Kingdom,100,186.8,F,2021,10,11,10,lunes
549032,2021-04-05 17:06:00,,United Kingdom,-6,0.0,F,2021,4,5,17,lunes
564037,2021-08-22 12:26:00,14800.0,United Kingdom,209,163.72,F,2021,8,22,12,domingo
560870,2021-07-21 14:34:00,13157.0,United Kingdom,314,375.26,F,2021,7,21,14,miércoles
573326,2021-10-30 11:08:00,15298.0,United Kingdom,228,463.82,F,2021,10,30,11,sábado
568901,2021-09-29 13:22:00,15050.0,United Kingdom,901,1293.18,F,2021,9,29,13,miércoles
578682,2021-11-25 08:55:00,17173.0,United Kingdom,295,963.18,F,2021,11,25,8,jueves
C553924,2021-05-20 09:34:00,12476.0,Germany,-2,-29.9,ND,2021,5,20,9,jueves
550342,2021-04-17 15:55:00,13018.0,United Kingdom,215,391.67,F,2021,4,17,15,sábado
555500,2021-06-03 15:32:00,15508.0,United Kingdom,49,114.68,F,2021,6,3,15,jueves
571694,2021-10-18 14:44:00,13308.0,United Kingdom,160,284.68,F,2021,10,18,14,lunes
537015,2020-12-03 15:41:00,,United Kingdom,-14,0.0,F,2020,12,3,15,jueves
548981,2021-04-05 12:24:00,15442.0,United Kingdom,120,594.0,F,2021,4,5,12,lunes
555009,2021-05-31 10:32:00,17340.0,United Kingdom,294,607.74,F,2021,5,31,10,lunes
C557516,2021-06-20 17:07:00,17651.0,United Kingdom,-3,-15.08,ND,2021,6,20,17,domingo
553574,2021-05-18 09:59:00,16422.0,United Kingdom,1710,1373.46,F,2021,5,18,9,martes
557597,2021-06-21 11:33:00,,United Kingdom,-1440,0.0,F,2021,6,21,11,lunes
540702,2021-01-11 09:58:00,13491.0,United Kingdom,81,140.49,F,2021,1,11,9,lunes
557571,2021-06-21 10:53:00,12830.0,United Kingdom,2668,2221.84,F,2021,6,21,10,lunes
542627,2021-01-31 09:51:00,14426.0,United Kingdom,454,568.82,F,2021,1,31,9,domingo
547697,2021-03-24 16:23:00,14348.0,United Kingdom,183,409.57,F,2021,3,24,16,miércoles
556207,2021-06-09 13:50:00,17372.0,United Kingdom,110,128.76,F,2021,6,9,13,miércoles
560036,2021-07-14 13:51:00,14911.0,EIRE,688,1147.1,F,2021,7,14,13,miércoles
560273,2021-07-17 14:59:00,14895.0,United Kingdom,210,372.3,F,2021,7,17,14,sábado
C577040,2021-11-17 13:31:00,15864.0,United Kingdom,-144,-152.64,ND,2021,11,17,13,miércoles
575843,2021-11-11 12:02:00,14446.0,United Kingdom,124,157.27,F,2021,11,11,12,jueves
566124,2021-09-09 11:15:00,16515.0,United Kingdom,144,262.74,F,2021,9,9,11,jueves
564627,2021-08-26 11:47:00,15132.0,United Kingdom,256,352.36,F,2021,8,26,11,jueves
552728,2021-05-11 10:35:00,13089.0,United Kingdom,292,765.4,F,2021,5,11,10,martes
542278,2021-01-27 10:43:00,14911.0,EIRE,155,564.05,F,2021,1,27,10,miércoles
573096,2021-10-27 14:40:00,14004.0,United Kingdom,495,813.15,F,2021,10,27,14,miércoles
545871,2021-03-07 14:51:00,17092.0,United Kingdom,109,134.9,F,2021,3,7,14,domingo
552695,2021-05-10 15:31:00,16320.0,Unspecified,654,852.68,F,2021,5,10,15,lunes
549738,2021-04-12 09:28:00,,Hong Kong,732,1539.64,F,2021,4,12,9,lunes
C545891,2021-03-07 16:40:00,12754.0,Japan,-1,-16.05,ND,2021,3,7,16,domingo
569120,2021-09-30 12:58:00,12583.0,France,175,327.23,F,2021,9,30,12,jueves
579259,2021-11-29 08:40:00,12451.0,Switzerland,151,262.5,F,2021,11,29,8,lunes
541970,2021-01-24 13:48:00,15179.0,United Kingdom,1244,1285.62,F,2021,1,24,13,domingo
574573,2021-11-04 16:35:00,14592.0,United Kingdom,67,161.29,F,2021,11,4,16,jueves
581211,2021-12-07 18:36:00,,United Kingdom,14,0.0,F,2021,12,7,18,martes
C565962,2021-09-08 11:25:00,14410.0,United Kingdom,-55,-51.0,ND,2021,9,8,11,miércoles
579634,2021-11-30 12:18:00,12598.0,France,147,163.85,F,2021,11,30,12,martes
558868,2021-07-04 12:47:00,13266.0,United Kingdom,374,375.22,F,2021,7,4,12,domingo
559941,2021-07-14 10:20:00,17396.0,United Kingdom,400,1960.8,F,2021,7,14,10,miércoles
541435,2021-01-18 10:28:00,13898.0,United Kingdom,133,155.93,F,2021,1,18,10,lunes
C575669,2021-11-10 15:00:00,12417.0,Belgium,-1,-19.95,ND,2021,11,10,15,miércoles
545718,2021-03-07 10:22:00,12614.0,Germany,76,315.6,F,2021,3,7,10,domingo
568716,2021-09-28 16:13:00,,United Kingdom,303,1086.21,F,2021,9,28,16,martes
564636,2021-08-26 12:44:00,17146.0,United Kingdom,4,185.9,F,2021,8,26,12,jueves
549160,2021-04-06 17:15:00,,United Kingdom,-7,0.0,F,2021,4,6,17,martes
552956,2021-05-12 12:34:00,12431.0,Australia,184,475.16,F,2021,5,12,12,miércoles
570594,2021-10-11 11:43:00,13517.0,United Kingdom,388,516.24,F,2021,10,11,11,lunes
565199,2021-09-01 16:30:00,18171.0,United Kingdom,111,309.89,F,2021,9,1,16,miércoles
C541573,2021-01-19 12:47:00,15311.0,United Kingdom,-4,-13.56,ND,2021,1,19,12,martes
552887,2021-05-12 10:22:00,13092.0,United Kingdom,16,40.8,F,2021,5,12,10,miércoles
564647,2021-08-26 13:56:00,17920.0,United Kingdom,105,199.28,F,2021,8,26,13,jueves
559375,2021-07-08 10:37:00,,United Kingdom,-300,0.0,F,2021,7,8,10,jueves
550279,2021-04-15 13:16:00,14700.0,United Kingdom,321,721.55,F,2021,4,15,13,jueves
536558,2020-12-01 14:48:00,,United Kingdom,5,99.75,F,2020,12,1,14,martes
565747,2021-09-06 12:38:00,14239.0,United Kingdom,103,315.65,F,2021,9,6,12,lunes
C580507,2021-12-04 13:37:00,15867.0,United Kingdom,-2,-14.85,ND,2021,12,4,13,sábado
541294,2021-01-17 13:59:00,14898.0,United Kingdom,96,157.2,F,2021,1,17,13,domingo
563540,2021-08-17 12:04:00,12473.0,Germany,321,514.06,F,2021,8,17,12,martes
C551196,2021-04-27 11:26:00,17069.0,United Kingdom,-6,-13.5,ND,2021,4,27,11,martes
576566,2021-11-15 13:39:00,,United Kingdom,-186,0.0,F,2021,11,15,13,lunes
558772,2021-07-03 16:00:00,15007.0,United Kingdom,69,156.91,F,2021,7,3,16,sábado
568805,2021-09-29 10:55:00,12826.0,United Kingdom,133,234.0,F,2021,9,29,10,miércoles
556965,2021-06-16 09:49:00,15129.0,United Kingdom,192,252.0,F,2021,6,16,9,miércoles
565733,2021-09-06 12:11:00,16359.0,United Kingdom,80,164.4,F,2021,9,6,12,lunes
578066,2021-11-22 15:43:00,,United Kingdom,36,40.14,F,2021,11,22,15,lunes
548152,2021-03-29 13:04:00,17398.0,United Kingdom,182,305.68,F,2021,3,29,13,lunes
C543384,2021-02-07 16:24:00,,United Kingdom,-1,-7.95,ND,2021,2,7,16,domingo
565751,2021-09-06 12:56:00,16393.0,United Kingdom,115,258.64,F,2021,9,6,12,lunes
572509,2021-10-24 14:25:00,17004.0,United Kingdom,217,406.54,F,2021,10,24,14,domingo
551457,2021-04-28 16:04:00,,United Kingdom,-3,0.0,F,2021,4,28,16,miércoles
571212,2021-10-14 12:53:00,12856.0,United Kingdom,308,603.44,F,2021,10,14,12,jueves
C545839,2021-03-07 13:33:00,15110.0,United Kingdom,-1,-8.5,ND,2021,3,7,13,domingo
566305,2021-09-12 09:26:00,14110.0,United Kingdom,223,523.25,F,2021,9,12,9,domingo
558864,2021-07-04 12:38:00,,EIRE,417,936.04,F,2021,7,4,12,domingo
558724,2021-07-01 14:30:00,,United Kingdom,14,0.0,F,2021,7,1,14,jueves
568647,2021-09-28 11:48:00,16157.0,United Kingdom,44,168.32,F,2021,9,28,11,martes
560723,2021-07-20 13:53:00,16464.0,United Kingdom,316,385.0,F,2021,7,20,13,martes
538211,2020-12-10 11:47:00,17690.0,United Kingdom,60,239.7,F,2020,12,10,11,jueves
554869,2021-05-27 10:55:00,16525.0,United Kingdom,408,338.28,F,2021,5,27,10,jueves
559068,2021-07-06 10:41:00,17841.0,United Kingdom,85,197.87,F,2021,7,6,10,martes
537489,2020-12-07 11:33:00,17017.0,United Kingdom,396,511.8,F,2020,12,7,11,lunes
551950,2021-05-05 11:38:00,14911.0,EIRE,193,366.86,F,2021,5,5,11,miércoles
573330,2021-10-30 11:22:00,16923.0,United Kingdom,236,529.91,F,2021,10,30,11,sábado
C579948,2021-12-01 10:56:00,16376.0,United Kingdom,-5,-9.49,ND,2021,12,1,10,miércoles
565854,2021-09-07 13:22:00,12490.0,France,650,1035.82,F,2021,9,7,13,martes
547960,2021-03-28 15:27:00,15644.0,United Kingdom,95,184.57,F,2021,3,28,15,domingo
548686,2021-04-01 16:49:00,15856.0,United Kingdom,553,785.5,F,2021,4,1,16,jueves
548007,2021-03-29 10:51:00,13769.0,United Kingdom,133,300.75,F,2021,3,29,10,lunes
567634,2021-09-21 13:35:00,12939.0,United Kingdom,348,699.72,F,2021,9,21,13,martes
568698,2021-09-28 14:57:00,14911.0,EIRE,334,530.77,F,2021,9,28,14,martes
C544419,2021-02-18 15:16:00,12395.0,Belgium,-3,-14.85,ND,2021,2,18,15,jueves
563020,2021-08-11 12:58:00,12428.0,Finland,385,605.14,F,2021,8,11,12,miércoles
553063,2021-05-13 11:38:00,13018.0,United Kingdom,170,311.3,F,2021,5,13,11,jueves
541611,2021-01-20 10:18:00,16029.0,United Kingdom,144,528.48,F,2021,1,20,10,miércoles
C577817,2021-11-22 09:17:00,13081.0,United Kingdom,-2,-12.9,ND,2021,11,22,9,lunes
549690,2021-04-11 13:41:00,17841.0,United Kingdom,217,380.34,F,2021,4,11,13,domingo
C540937,2021-01-12 12:09:00,14748.0,United Kingdom,-31,-103.96,ND,2021,1,12,12,martes
C558422,2021-06-29 11:54:00,16779.0,United Kingdom,-41,-65.97,ND,2021,6,29,11,martes
544597,2021-02-21 17:42:00,16014.0,United Kingdom,106,262.93,F,2021,2,21,17,domingo
568069,2021-09-23 14:05:00,13336.0,United Kingdom,559,795.12,F,2021,9,23,14,jueves
566206,2021-09-09 15:00:00,16362.0,United Kingdom,7,34.65,F,2021,9,9,15,jueves
547348,2021-03-22 11:57:00,,United Kingdom,4,0.0,F,2021,3,22,11,lunes
557331,2021-06-20 10:21:00,14291.0,United Kingdom,18,32.28,F,2021,6,20,10,domingo
575136,2021-11-08 14:53:00,15103.0,United Kingdom,181,411.68,F,2021,11,8,14,lunes
549167,2021-04-06 17:24:00,,United Kingdom,-8,0.0,F,2021,4,6,17,martes
537898,2020-12-09 10:42:00,17377.0,United Kingdom,87,364.4,F,2020,12,9,10,miércoles
539676,2020-12-21 10:54:00,12423.0,Belgium,188,237.93,F,2020,12,21,10,lunes
545902,2021-03-07 17:55:00,15834.0,United Kingdom,2,250.0,F,2021,3,7,17,domingo
543287,2021-02-07 10:03:00,16422.0,United Kingdom,319,620.37,F,2021,2,7,10,domingo
549153,2021-04-06 15:47:00,13771.0,United Kingdom,594,871.6,F,2021,4,6,15,martes
568213,2021-09-25 16:06:00,15214.0,United Kingdom,184,305.12,F,2021,9,25,16,sábado
580123,2021-12-01 17:07:00,12664.0,Finland,218,890.0,F,2021,12,1,17,miércoles
548363,2021-03-30 15:48:00,12428.0,Finland,346,558.4,F,2021,3,30,15,martes
559358,2021-07-07 19:14:00,15675.0,United Kingdom,449,180.39,F,2021,7,7,19,miércoles
558710,2021-07-01 13:04:00,15483.0,United Kingdom,15,31.11,F,2021,7,1,13,jueves
547949,2021-03-28 15:10:00,14021.0,United Kingdom,54,198.9,F,2021,3,28,15,domingo
C574517,2021-11-04 13:40:00,17109.0,United Kingdom,-8,-7.68,ND,2021,11,4,13,jueves
557109,2021-06-16 16:06:00,15694.0,United Kingdom,88,304.08,F,2021,6,16,16,miércoles
C545840,2021-03-07 13:35:00,13089.0,United Kingdom,-5,-54.75,ND,2021,3,7,13,domingo
553664,2021-05-18 12:15:00,16906.0,United Kingdom,21,99.0,F,2021,5,18,12,martes
562381,2021-08-04 15:33:00,16873.0,United Kingdom,456,638.02,F,2021,8,4,15,miércoles
544934,2021-02-25 09:01:00,13345.0,United Kingdom,141,389.5,F,2021,2,25,9,jueves
C543644,2021-02-10 17:50:00,17609.0,United Kingdom,-2,-8.3,ND,2021,2,10,17,miércoles
554949,2021-05-27 14:44:00,14092.0,United Kingdom,130,327.66,F,2021,5,27,14,jueves
546849,2021-03-17 13:13:00,13623.0,United Kingdom,34,101.35,F,2021,3,17,13,miércoles
566872,2021-09-15 13:28:00,16729.0,United Kingdom,246,354.45,F,2021,9,15,13,miércoles
570009,2021-10-07 09:38:00,14138.0,United Kingdom,459,638.21,F,2021,10,7,9,jueves
538859,2020-12-14 13:59:00,16553.0,United Kingdom,428,658.2,F,2020,12,14,13,lunes
576914,2021-11-17 10:09:00,15124.0,United Kingdom,144,93.44,F,2021,11,17,10,miércoles
570880,2021-10-13 09:16:00,14291.0,United Kingdom,247,359.6,F,2021,10,13,9,miércoles
575255,2021-11-09 11:55:00,15769.0,United Kingdom,788,1975.0,F,2021,11,9,11,martes
550649,2021-04-19 16:37:00,13134.0,United Kingdom,6,25.5,F,2021,4,19,16,lunes
548219,2021-03-30 09:46:00,,United Kingdom,5,13.77,F,2021,3,30,9,martes
559896,2021-07-13 12:15:00,15530.0,United Kingdom,49,177.85,F,2021,7,13,12,martes
538860,2020-12-14 14:02:00,17757.0,United Kingdom,52,115.35,F,2020,12,14,14,lunes
568829,2021-09-29 11:33:00,17633.0,United Kingdom,223,355.89,F,2021,9,29,11,miércoles
573349,2021-10-30 12:28:00,17609.0,United Kingdom,13,29.97,F,2021,10,30,12,sábado
541120,2021-01-14 09:13:00,12490.0,France,548,864.22,F,2021,1,14,9,jueves
576508,2021-11-15 12:02:00,17777.0,United Kingdom,180,214.91,F,2021,11,15,12,lunes
557775,2021-06-22 15:06:00,16966.0,United Kingdom,144,332.16,F,2021,6,22,15,martes
572184,2021-10-21 10:51:00,12403.0,Denmark,96,427.7,F,2021,10,21,10,jueves
536866,2020-12-03 11:28:00,,United Kingdom,1,8.47,F,2020,12,3,11,jueves
555654,2021-06-06 14:13:00,18236.0,United Kingdom,66,181.3,F,2021,6,6,14,domingo
C545432,2021-03-02 15:15:00,14657.0,United Kingdom,-1,-9.95,ND,2021,3,2,15,martes
561918,2021-08-01 12:05:00,,United Kingdom,-6,0.0,F,2021,8,1,12,domingo
C540266,2021-01-06 11:05:00,,United Kingdom,-2,-493.38,ND,2021,1,6,11,miércoles
C574443,2021-11-04 11:41:00,13890.0,United Kingdom,-1,-4.95,ND,2021,11,4,11,jueves
554969,2021-05-27 16:30:00,14976.0,United Kingdom,42,178.74,F,2021,5,27,16,jueves
556667,2021-06-13 16:25:00,15838.0,United Kingdom,196,254.12,F,2021,6,13,16,domingo
560428,2021-07-18 15:17:00,,United Kingdom,-169,0.0,F,2021,7,18,15,domingo
C577385,2021-11-18 16:53:00,14189.0,United Kingdom,-2,-3.3,ND,2021,11,18,16,jueves
578353,2021-11-24 10:07:00,14825.0,United Kingdom,108,184.2,F,2021,11,24,10,miércoles
577698,2021-11-21 12:05:00,14963.0,United Kingdom,318,320.89,F,2021,11,21,12,domingo
579927,2021-12-01 09:20:00,12572.0,Germany,159,487.68,F,2021,12,1,9,miércoles
547023,2021-03-18 15:54:00,16422.0,United Kingdom,1014,833.1,F,2021,3,18,15,jueves
551199,2021-04-27 11:30:00,13018.0,United Kingdom,348,373.44,F,2021,4,27,11,martes
569229,2021-10-02 14:56:00,14502.0,United Kingdom,307,467.95,F,2021,10,2,14,sábado
542129,2021-01-25 15:18:00,13002.0,United Kingdom,73,120.95,F,2021,1,25,15,lunes
570703,2021-10-12 09:50:00,14911.0,EIRE,510,803.24,F,2021,10,12,9,martes
573589,2021-10-31 15:11:00,,United Kingdom,1,0.55,F,2021,10,31,15,domingo
566559,2021-09-13 11:52:00,18044.0,United Kingdom,157,431.97,F,2021,9,13,11,lunes
541489,2021-01-18 13:38:00,15023.0,United Kingdom,357,577.3,F,2021,1,18,13,lunes
578824,2021-11-25 14:02:00,17883.0,United Kingdom,123,289.1,F,2021,11,25,14,jueves
539500,2020-12-20 11:02:00,,Bahrain,54,205.74,F,2020,12,20,11,domingo
565245,2021-09-02 10:24:00,16678.0,United Kingdom,268,306.96,F,2021,9,2,10,jueves
563946,2021-08-22 10:15:00,17527.0,United Kingdom,149,314.51,F,2021,8,22,10,domingo
557560,2021-06-21 10:37:00,15329.0,United Kingdom,112,309.1,F,2021,6,21,10,lunes
539252,2020-12-16 14:17:00,17744.0,United Kingdom,544,377.52,F,2020,12,16,14,miércoles
570410,2021-10-10 13:04:00,16776.0,United Kingdom,262,388.28,F,2021,10,10,13,domingo
536582,2020-12-01 16:21:00,12947.0,United Kingdom,184,304.04,F,2020,12,1,16,martes
546525,2021-03-14 12:58:00,14733.0,United Kingdom,312,619.6,F,2021,3,14,12,domingo
554323,2021-05-23 15:33:00,16729.0,United Kingdom,271,330.6,F,2021,5,23,15,domingo
536690,2020-12-02 12:25:00,17850.0,United Kingdom,92,331.26,F,2020,12,2,12,miércoles
C558471,2021-06-29 15:38:00,12408.0,Belgium,-1,-1.65,ND,2021,6,29,15,martes
544766,2021-02-23 11:09:00,,United Kingdom,81,542.09,F,2021,2,23,11,martes
553183,2021-05-15 12:31:00,16076.0,United Kingdom,137,305.45,F,2021,5,15,12,sábado
552662,2021-05-10 15:04:00,,United Kingdom,89,583.48,F,2021,5,10,15,lunes
568648,2021-09-28 11:49:00,16672.0,United Kingdom,130,415.5,F,2021,9,28,11,martes
539675,2020-12-21 10:51:00,12971.0,United Kingdom,28,114.6,F,2020,12,21,10,lunes
552062,2021-05-06 10:45:00,13117.0,United Kingdom,122,95.56,F,2021,5,6,10,jueves
569466,2021-10-04 11:42:00,,United Kingdom,-2880,0.0,F,2021,10,4,11,lunes
562040,2021-08-02 10:00:00,17553.0,United Kingdom,1048,1487.6,F,2021,8,2,10,lunes
546249,2021-03-10 13:58:00,14606.0,United Kingdom,47,99.95,F,2021,3,10,13,miércoles
556287,2021-06-10 09:22:00,,United Kingdom,-45,0.0,F,2021,6,10,9,jueves
566081,2021-09-09 10:09:00,16293.0,United Kingdom,95,253.99,F,2021,9,9,10,jueves
547650,2021-03-24 12:08:00,17059.0,United Kingdom,219,459.3,F,2021,3,24,12,miércoles
572451,2021-10-24 12:36:00,12921.0,United Kingdom,470,792.76,F,2021,10,24,12,domingo
552323,2021-05-09 09:33:00,16756.0,United Kingdom,106,239.4,F,2021,5,9,9,domingo
550639,2021-04-19 15:46:00,14152.0,United Kingdom,369,314.51,F,2021,4,19,15,lunes
579732,2021-11-30 14:24:00,,United Kingdom,-10,0.0,F,2021,11,30,14,martes
563071,2021-08-11 15:43:00,17633.0,United Kingdom,163,332.89,F,2021,8,11,15,miércoles
574354,2021-11-04 10:47:00,17203.0,United Kingdom,328,464.05,F,2021,11,4,10,jueves
569103,2021-09-30 12:30:00,16133.0,United Kingdom,165,312.2,F,2021,9,30,12,jueves
566015,2021-09-08 12:19:00,16426.0,United Kingdom,78,45.78,F,2021,9,8,12,miércoles
551268,2021-04-27 12:08:00,16965.0,United Kingdom,291,201.19,F,2021,4,27,12,martes
539753,2020-12-21 15:48:00,,United Kingdom,11,62.79,F,2020,12,21,15,lunes
545692,2021-03-06 12:58:00,17428.0,United Kingdom,188,510.7,F,2021,3,6,12,sábado
547935,2021-03-28 14:19:00,15874.0,United Kingdom,44,240.35,F,2021,3,28,14,domingo
C560990,2021-07-22 13:24:00,14056.0,United Kingdom,-6,-11.7,ND,2021,7,22,13,jueves
562595,2021-08-07 15:52:00,17602.0,United Kingdom,102,142.5,F,2021,8,7,15,sábado
562391,2021-08-04 16:02:00,,United Kingdom,-40,0.0,F,2021,8,4,16,miércoles
571837,2021-10-19 12:11:00,16470.0,United Kingdom,173,223.26,F,2021,10,19,12,martes
577968,2021-11-22 12:12:00,,United Kingdom,2,0.0,F,2021,11,22,12,lunes
542759,2021-01-31 16:59:00,15881.0,United Kingdom,1,4.95,F,2021,1,31,16,domingo
543389,2021-02-08 09:56:00,17841.0,United Kingdom,57,150.26,F,2021,2,8,9,lunes
553912,2021-05-19 19:32:00,15122.0,United Kingdom,261,533.57,F,2021,5,19,19,miércoles
559366,2021-07-08 09:03:00,13102.0,United Kingdom,196,413.96,F,2021,7,8,9,jueves
581335,2021-12-08 12:07:00,15214.0,United Kingdom,152,128.76,F,2021,12,8,12,miércoles
550213,2021-04-15 10:42:00,,United Kingdom,58,587.61,F,2021,4,15,10,jueves
578102,2021-11-23 08:39:00,13089.0,United Kingdom,126,409.0,F,2021,11,23,8,martes
561498,2021-07-27 14:10:00,,United Kingdom,-14,0.0,F,2021,7,27,14,martes
544691,2021-02-23 09:09:00,13804.0,United Kingdom,417,723.63,F,2021,2,23,9,martes
546861,2021-03-17 15:03:00,14911.0,EIRE,417,381.78,F,2021,3,17,15,miércoles
