N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Tipo de factura,Año,Mes,Día,Hora,Día de la semana,NumeroOrden
C569851,2021-10-06 14:02:00,17511.0,United Kingdom,-6,-21.57,ND,2021,10,6,14,miércoles,21318
567474,2021-09-20 12:53:00,13448.0,United Kingdom,488,1065.79,F,2021,9,20,12,lunes,12438
568208,2021-09-25 15:35:00,12783.0,Portugal,176,339.02,F,2021,9,25,15,sábado,12772
563450,2021-08-16 14:33:00,16523.0,United Kingdom,319,741.4,F,2021,8,16,14,lunes,10779
568951,2021-09-29 15:26:00,17724.0,United Kingdom,110,418.7,F,2021,9,29,15,miércoles,13072
578822,2021-11-25 14:00:00,13437.0,United Kingdom,226,459.82,F,2021,11,25,14,jueves,17351
581495,2021-12-09 10:20:00,14051.0,United Kingdom,276,1203.9,F,2021,12,9,10,jueves,18513
575149,2021-11-08 15:59:00,16626.0,United Kingdom,26,110.5,F,2021,11,8,15,lunes,15725
566558,2021-09-13 11:51:00,15311.0,United Kingdom,361,679.69,F,2021,9,13,11,lunes,12075
566730,2021-09-14 13:31:00,14606.0,United Kingdom,39,64.26,F,2021,9,14,13,martes,12160
552878,2021-05-12 09:54:00,12625.0,Germany,703,967.2,F,2021,5,12,9,miércoles,6433
540059,2021-01-04 14:33:00,17457.0,United Kingdom,264,385.8,F,2021,1,4,14,lunes,1427
551427,2021-04-28 14:56:00,14735.0,United Kingdom,36,142.52,F,2021,4,28,14,miércoles,5840
573344,2021-10-30 12:07:00,14179.0,United Kingdom,109,168.1,F,2021,10,30,12,sábado,14966
536577,2020-12-01 16:13:00,13777.0,United Kingdom,388,497.0,F,2020,12,1,16,martes,104
579402,2021-11-29 12:14:00,17306.0,United Kingdom,167,348.35,F,2021,11,29,12,lunes,17581
C546870,2021-03-17 16:07:00,14462.0,United Kingdom,-2,-5.0,ND,2021,3,17,16,miércoles,19463
569921,2021-10-06 17:28:00,12523.0,France,29,157.0,F,2021,10,6,17,miércoles,13544
557208,2021-06-17 11:38:00,16172.0,United Kingdom,215,351.97,F,2021,6,17,11,jueves,8223
544039,2021-02-15 11:33:00,14744.0,United Kingdom,31,211.0,F,2021,2,15,11,lunes,2856
560250,2021-07-17 12:31:00,14659.0,United Kingdom,117,259.79,F,2021,7,17,12,sábado,9454
566718,2021-09-14 12:25:00,15854.0,United Kingdom,75,446.25,F,2021,9,14,12,martes,12149
566737,2021-09-14 14:26:00,13430.0,United Kingdom,433,336.31,F,2021,9,14,14,martes,12167
549046,2021-04-06 10:07:00,15291.0,United Kingdom,72,303.4,F,2021,4,6,10,martes,4895
555759,2021-06-07 11:10:00,13220.0,United Kingdom,24,166.8,F,2021,6,7,11,lunes,7671
567066,2021-09-16 12:17:00,13418.0,United Kingdom,229,324.0,F,2021,9,16,12,jueves,12272
574068,2021-11-02 14:51:00,12490.0,France,291,633.44,F,2021,11,2,14,martes,15247
540115,2021-01-05 09:51:00,15235.0,United Kingdom,75,112.65,F,2021,1,5,9,martes,1438
549263,2021-04-07 12:39:00,15800.0,United Kingdom,108,244.5,F,2021,4,7,12,miércoles,4970
565793,2021-09-07 09:40:00,16029.0,United Kingdom,96,177.6,F,2021,9,7,9,martes,11737
577973,2021-11-22 12:13:00,13798.0,United Kingdom,248,394.14,F,2021,11,22,12,lunes,16975
551556,2021-05-03 10:30:00,14191.0,United Kingdom,113,150.32,F,2021,5,3,10,lunes,5885
556441,2021-06-10 15:07:00,14415.0,United Kingdom,162,360.07,F,2021,6,10,15,jueves,7924
573903,2021-11-01 14:51:00,14667.0,United Kingdom,313,740.64,F,2021,11,1,14,lunes,15162
550452,2021-04-18 12:56:00,14525.0,United Kingdom,70,169.47,F,2021,4,18,12,domingo,5460
570652,2021-10-11 13:45:00,17863.0,United Kingdom,771,1032.7,F,2021,10,11,13,lunes,13816
549245,2021-04-07 12:00:00,15005.0,United Kingdom,21,27.35,F,2021,4,7,12,miércoles,4955
552364,2021-05-09 12:25:00,13004.0,United Kingdom,424,404.2,F,2021,5,9,12,domingo,6239
564139,2021-08-23 11:41:00,16904.0,United Kingdom,217,263.13,F,2021,8,23,11,lunes,11082
538631,2020-12-13 13:27:00,13408.0,United Kingdom,440,689.04,F,2020,12,13,13,domingo,921
580651,2021-12-05 13:32:00,16851.0,United Kingdom,81,102.99,F,2021,12,5,13,domingo,18107
558630,2021-06-30 18:07:00,15615.0,United Kingdom,310,646.82,F,2021,6,30,18,miércoles,8796
544111,2021-02-16 11:18:00,16126.0,United Kingdom,275,891.35,F,2021,2,16,11,martes,2910
554274,2021-05-23 13:12:00,16266.0,United Kingdom,19,113.55,F,2021,5,23,13,domingo,7072
579449,2021-11-29 13:57:00,17101.0,United Kingdom,200,251.0,F,2021,11,29,13,lunes,17614
553507,2021-05-17 13:35:00,17220.0,United Kingdom,94,215.15,F,2021,5,17,13,lunes,6720
557583,2021-06-21 11:07:00,14776.0,United Kingdom,24,13.2,F,2021,6,21,11,lunes,8386
575610,2021-11-10 12:45:00,16628.0,United Kingdom,361,568.21,F,2021,11,10,12,miércoles,15899
C574254,2021-11-03 13:44:00,15527.0,United Kingdom,-1,-64.11,ND,2021,11,3,13,miércoles,21656
539335,2020-12-17 10:32:00,15291.0,United Kingdom,46,320.1,F,2020,12,17,10,jueves,1229
555125,2021-05-31 15:26:00,13481.0,United Kingdom,165,313.71,F,2021,5,31,15,lunes,7407
569206,2021-10-02 10:58:00,15038.0,United Kingdom,77,173.04,F,2021,10,2,10,sábado,13175
545305,2021-03-01 12:58:00,15257.0,United Kingdom,46,317.15,F,2021,3,1,12,lunes,3416
C563240,2021-08-15 10:06:00,15048.0,United Kingdom,-12,-3.48,ND,2021,8,15,10,domingo,20820
568201,2021-09-25 14:58:00,14712.0,United Kingdom,93,305.75,F,2021,9,25,14,sábado,12765
550968,2021-04-21 16:59:00,14961.0,United Kingdom,360,727.78,F,2021,4,21,16,miércoles,5668
561638,2021-07-28 14:54:00,15118.0,United Kingdom,1440,244.8,F,2021,7,28,14,miércoles,10000
575904,2021-11-11 15:28:00,18014.0,United Kingdom,68,166.42,F,2021,11,11,15,jueves,16057
C575511,2021-11-10 10:33:00,14456.0,United Kingdom,-1,-1.65,ND,2021,11,10,10,miércoles,21756
567166,2021-09-18 12:15:00,13078.0,United Kingdom,218,757.7,F,2021,9,18,12,sábado,12311
576351,2021-11-14 15:51:00,17235.0,United Kingdom,98,208.16,F,2021,11,14,15,domingo,16248
556009,2021-06-08 11:37:00,18221.0,United Kingdom,178,302.54,F,2021,6,8,11,martes,7748
580634,2021-12-05 12:29:00,14060.0,United Kingdom,192,297.48,F,2021,12,5,12,domingo,18092
C545903,2021-03-08 08:34:00,13345.0,United Kingdom,-2,-11.9,ND,2021,3,8,8,lunes,19387
536634,2020-12-02 11:21:00,18041.0,United Kingdom,159,193.78,F,2020,12,2,11,miércoles,155
569705,2021-10-05 16:15:00,15762.0,United Kingdom,104,268.44,F,2021,10,5,16,martes,13435
564473,2021-08-25 12:33:00,16722.0,United Kingdom,195,295.3,F,2021,8,25,12,miércoles,11229
C538118,2020-12-09 15:33:00,17700.0,United Kingdom,-3,-9.85,ND,2020,12,9,15,miércoles,18655
567698,2021-09-22 09:15:00,13529.0,United Kingdom,44,126.66,F,2021,9,22,9,miércoles,12535
579837,2021-11-30 16:18:00,12882.0,United Kingdom,140,991.2,F,2021,11,30,16,martes,17746
571548,2021-10-18 07:56:00,15505.0,United Kingdom,792,880.58,F,2021,10,18,7,lunes,14193
561614,2021-07-28 12:50:00,13871.0,United Kingdom,286,633.07,F,2021,7,28,12,miércoles,9982
540345,2021-01-06 13:19:00,14299.0,United Kingdom,130,621.9,F,2021,1,6,13,miércoles,1505
C544300,2021-02-17 12:56:00,18125.0,United Kingdom,-1,-1.65,ND,2021,2,17,12,miércoles,19234
567855,2021-09-22 13:38:00,13220.0,United Kingdom,64,92.8,F,2021,9,22,13,miércoles,12586
538005,2020-12-09 12:12:00,13090.0,United Kingdom,120,832.8,F,2020,12,9,12,miércoles,710
571658,2021-10-18 12:48:00,12621.0,Germany,346,630.55,F,2021,10,18,12,lunes,14228
564043,2021-08-22 12:55:00,14414.0,United Kingdom,434,190.06,F,2021,8,22,12,domingo,11037
580712,2021-12-05 16:37:00,13021.0,United Kingdom,134,305.43,F,2021,12,5,16,domingo,18155
550461,2021-04-18 13:20:00,15749.0,United Kingdom,9014,21535.9,F,2021,4,18,13,domingo,5464
562719,2021-08-08 16:15:00,16365.0,United Kingdom,8,53.95,F,2021,8,8,16,domingo,10471
542208,2021-01-26 11:35:00,16422.0,United Kingdom,1326,944.34,F,2021,1,26,11,martes,2183
573334,2021-10-30 11:35:00,12912.0,United Kingdom,126,318.06,F,2021,10,30,11,sábado,14956
570910,2021-10-13 10:55:00,15489.0,United Kingdom,178,442.64,F,2021,10,13,10,miércoles,13942
568660,2021-09-28 12:33:00,15134.0,United Kingdom,149,282.69,F,2021,9,28,12,martes,12950
553038,2021-05-13 08:11:00,12471.0,Germany,32,106.6,F,2021,5,13,8,jueves,6509
547894,2021-03-28 10:26:00,13552.0,United Kingdom,160,277.8,F,2021,3,28,10,domingo,4485
548613,2021-04-01 11:46:00,13694.0,United Kingdom,84,35.28,F,2021,4,1,11,jueves,4729
548316,2021-03-30 12:35:00,17929.0,United Kingdom,24,238.8,F,2021,3,30,12,martes,4612
559325,2021-07-07 15:06:00,17560.0,United Kingdom,164,219.78,F,2021,7,7,15,miércoles,9083
561246,2021-07-26 11:38:00,16951.0,United Kingdom,240,208.96,F,2021,7,26,11,lunes,9877
C549019,2021-04-05 15:22:00,12474.0,Germany,-7,-21.55,ND,2021,4,5,15,lunes,19636
536604,2020-12-02 08:43:00,14741.0,United Kingdom,114,184.5,F,2020,12,2,8,miércoles,128
538855,2020-12-14 13:50:00,16503.0,United Kingdom,219,488.09,F,2020,12,14,13,lunes,1013
571267,2021-10-16 11:58:00,17811.0,United Kingdom,69,146.7,F,2021,10,16,11,sábado,14078
572969,2021-10-27 10:46:00,13363.0,United Kingdom,443,603.82,F,2021,10,27,10,miércoles,14788
556512,2021-06-13 10:44:00,14688.0,United Kingdom,120,143.54,F,2021,6,13,10,domingo,7982
551290,2021-04-27 14:25:00,13854.0,United Kingdom,50,207.5,F,2021,4,27,14,martes,5787
544778,2021-02-23 12:03:00,14978.0,United Kingdom,144,452.91,F,2021,2,23,12,martes,3172
546508,2021-03-14 12:11:00,15971.0,United Kingdom,90,184.5,F,2021,3,14,12,domingo,3892
551396,2021-04-28 12:49:00,17720.0,United Kingdom,178,430.38,F,2021,4,28,12,miércoles,5822
542231,2021-01-26 13:40:00,16714.0,United Kingdom,608,1136.58,F,2021,1,26,13,martes,2201
575986,2021-11-13 14:11:00,13018.0,United Kingdom,121,240.05,F,2021,11,13,14,sábado,16119
561708,2021-07-29 11:28:00,13575.0,United Kingdom,80,130.2,F,2021,7,29,11,jueves,10052
C557521,2021-06-20 17:20:00,13694.0,United Kingdom,-48,-18.72,ND,2021,6,20,17,domingo,20333
569892,2021-10-06 15:48:00,15937.0,United Kingdom,73,145.35,F,2021,10,6,15,miércoles,13524
576920,2021-11-17 10:49:00,13871.0,United Kingdom,266,532.76,F,2021,11,17,10,miércoles,16511
C564504,2021-08-25 14:24:00,16722.0,United Kingdom,-10,-16.5,ND,2021,8,25,14,miércoles,20911
545377,2021-03-02 11:32:00,14606.0,United Kingdom,62,122.07,F,2021,3,2,11,martes,3453
566560,2021-09-13 12:09:00,17092.0,United Kingdom,216,356.6,F,2021,9,13,12,lunes,12077
C545831,2021-03-07 13:10:00,15194.0,United Kingdom,-7,-10.15,ND,2021,3,7,13,domingo,19366
551986,2021-05-05 14:41:00,13888.0,United Kingdom,78,239.52,F,2021,5,5,14,miércoles,6049
547651,2021-03-24 12:11:00,16904.0,United Kingdom,224,433.29,F,2021,3,24,12,miércoles,4350
562262,2021-08-03 15:39:00,13408.0,United Kingdom,40,66.0,F,2021,8,3,15,martes,10272
580622,2021-12-05 12:09:00,17006.0,United Kingdom,85,247.06,F,2021,12,5,12,domingo,18087
537884,2020-12-09 09:30:00,15694.0,United Kingdom,111,525.93,F,2020,12,9,9,miércoles,684
C555342,2021-06-02 11:42:00,17578.0,United Kingdom,-48,-18.72,ND,2021,6,2,11,miércoles,20155
537153,2020-12-05 13:03:00,16718.0,United Kingdom,413,623.75,F,2020,12,5,13,sábado,361
550612,2021-04-19 12:26:00,14662.0,United Kingdom,35,155.3,F,2021,4,19,12,lunes,5517
578802,2021-11-25 12:52:00,17468.0,United Kingdom,92,107.0,F,2021,11,25,12,jueves,17332
551185,2021-04-27 09:21:00,16103.0,United Kingdom,40,330.0,F,2021,4,27,9,martes,5744
539353,2020-12-17 11:30:00,12782.0,Portugal,193,463.5,F,2020,12,17,11,jueves,1233
C551587,2021-05-03 11:27:00,13505.0,Switzerland,-4,-42.8,ND,2021,5,3,11,lunes,19839
547000,2021-03-18 13:51:00,14282.0,United Kingdom,279,323.3,F,2021,3,18,13,jueves,4104
C555253,2021-06-01 15:14:00,17820.0,United Kingdom,-2,-7.1,ND,2021,6,1,15,martes,20133
565579,2021-09-05 12:35:00,18283.0,United Kingdom,95,134.9,F,2021,9,5,12,domingo,11641
565239,2021-09-02 09:51:00,12670.0,France,273,608.08,F,2021,9,2,9,jueves,11498
567338,2021-09-19 15:00:00,14146.0,United Kingdom,325,310.95,F,2021,9,19,15,domingo,12389
556440,2021-06-10 14:51:00,14401.0,United Kingdom,364,428.44,F,2021,6,10,14,jueves,7923
570217,2021-10-09 12:19:00,17323.0,United Kingdom,108,158.82,F,2021,10,9,12,sábado,13650
575258,2021-11-09 12:00:00,13623.0,United Kingdom,144,195.86,F,2021,11,9,12,martes,15784
C563602,2021-08-18 06:26:00,14291.0,United Kingdom,-1,-9.95,ND,2021,8,18,6,miércoles,20845
C574248,2021-11-03 13:00:00,13925.0,United Kingdom,-1,-12.75,ND,2021,11,3,13,miércoles,21655
546426,2021-03-13 13:46:00,13708.0,United Kingdom,306,296.88,F,2021,3,13,13,sábado,3866
549951,2021-04-13 12:57:00,13134.0,United Kingdom,162,500.2,F,2021,4,13,12,martes,5237
C536625,2020-12-02 10:46:00,14766.0,United Kingdom,-2,-29.9,ND,2020,12,2,10,miércoles,18545
C562953,2021-08-11 10:12:00,16180.0,United Kingdom,-7,-18.35,ND,2021,8,11,10,miércoles,20794
572203,2021-10-21 12:05:00,17068.0,United Kingdom,176,307.32,F,2021,10,21,12,jueves,14459
559671,2021-07-11 13:55:00,17811.0,United Kingdom,55,114.95,F,2021,7,11,13,domingo,9209
568469,2021-09-27 11:38:00,14141.0,United Kingdom,81,204.15,F,2021,9,27,11,lunes,12872
559109,2021-07-06 11:52:00,15021.0,United Kingdom,82,215.85,F,2021,7,6,11,martes,8991
580540,2021-12-05 08:49:00,13417.0,United Kingdom,90,404.83,F,2021,12,5,8,domingo,18055
552195,2021-05-06 14:25:00,13089.0,United Kingdom,34,204.3,F,2021,5,6,14,jueves,6130
565465,2021-09-05 09:46:00,15364.0,United Kingdom,409,581.39,F,2021,9,5,9,domingo,11613
C571321,2021-10-17 11:04:00,17096.0,United Kingdom,-2,-1.7,ND,2021,10,17,11,domingo,21466
540818,2021-01-11 12:57:00,15749.0,United Kingdom,1970,7837.5,F,2021,1,11,12,lunes,1696
538379,2020-12-12 11:26:00,17126.0,United Kingdom,88,212.6,F,2020,12,12,11,sábado,858
543455,2021-02-08 12:38:00,17858.0,United Kingdom,384,326.4,F,2021,2,8,12,lunes,2660
537847,2020-12-08 15:33:00,14766.0,United Kingdom,64,180.4,F,2020,12,8,15,martes,661
545085,2021-02-28 11:19:00,15039.0,United Kingdom,444,928.08,F,2021,2,28,11,domingo,3347
557948,2021-06-23 16:35:00,13937.0,United Kingdom,123,158.85,F,2021,6,23,16,miércoles,8532
564383,2021-08-25 10:49:00,15251.0,United Kingdom,68,248.6,F,2021,8,25,10,miércoles,11213
C539949,2020-12-23 11:49:00,17581.0,United Kingdom,-6,-17.7,ND,2020,12,23,11,miércoles,18841
556498,2021-06-12 15:57:00,17961.0,United Kingdom,3,35.85,F,2021,6,12,15,sábado,7970
581411,2021-12-08 14:15:00,17554.0,United Kingdom,78,238.3,F,2021,12,8,14,miércoles,18449
C541735,2021-01-21 11:35:00,12626.0,Germany,-19,-62.25,ND,2021,1,21,11,jueves,18985
575370,2021-11-09 15:11:00,13522.0,United Kingdom,44,125.8,F,2021,11,9,15,martes,15829
571831,2021-10-19 12:01:00,16979.0,United Kingdom,292,343.94,F,2021,10,19,12,martes,14301
573140,2021-10-27 17:34:00,15955.0,United Kingdom,145,416.46,F,2021,10,27,17,miércoles,14866
564149,2021-08-23 12:26:00,14543.0,United Kingdom,42,300.9,F,2021,8,23,12,lunes,11091
550488,2021-04-18 14:27:00,16729.0,United Kingdom,303,273.71,F,2021,4,18,14,domingo,5480
C538372,2020-12-12 11:12:00,16923.0,United Kingdom,-6,-10.45,ND,2020,12,12,11,sábado,18668
567886,2021-09-22 15:18:00,12930.0,United Kingdom,144,194.24,F,2021,9,22,15,miércoles,12605
555519,2021-06-05 11:02:00,16682.0,United Kingdom,514,525.5,F,2021,6,5,11,sábado,7539
547809,2021-03-25 13:54:00,12748.0,United Kingdom,168,185.1,F,2021,3,25,13,jueves,4425
566591,2021-09-13 14:53:00,16036.0,United Kingdom,589,570.19,F,2021,9,13,14,lunes,12098
569915,2021-10-06 16:57:00,16454.0,United Kingdom,2,5.9,F,2021,10,6,16,miércoles,13539
554787,2021-05-26 11:51:00,16356.0,United Kingdom,48,107.67,F,2021,5,26,11,miércoles,7241
540354,2021-01-06 14:58:00,13576.0,United Kingdom,288,623.68,F,2021,1,6,14,miércoles,1511
536395,2020-12-01 10:47:00,13767.0,United Kingdom,260,507.88,F,2020,12,1,10,martes,28
539332,2020-12-17 09:45:00,12931.0,United Kingdom,200,144.0,F,2020,12,17,9,jueves,1226
579151,2021-11-28 13:25:00,13408.0,United Kingdom,96,139.92,F,2021,11,28,13,domingo,17487
570102,2021-10-07 12:17:00,16455.0,United Kingdom,232,517.8,F,2021,10,7,12,jueves,13599
C557288,2021-06-19 12:48:00,18109.0,United Kingdom,-4,-11.8,ND,2021,6,19,12,sábado,20313
C547495,2021-03-23 12:11:00,15021.0,United Kingdom,-2,-3.3,ND,2021,3,23,12,martes,19514
554121,2021-05-22 15:31:00,17690.0,United Kingdom,71,142.65,F,2021,5,22,15,sábado,7030
537829,2020-12-08 14:46:00,15498.0,United Kingdom,260,525.8,F,2020,12,8,14,martes,648
569007,2021-09-29 18:51:00,17552.0,United Kingdom,565,615.39,F,2021,9,29,18,miércoles,13099
546543,2021-03-14 15:40:00,17841.0,United Kingdom,110,174.86,F,2021,3,14,15,domingo,3914
C541826,2021-01-21 17:04:00,18260.0,United Kingdom,-6,-18.25,ND,2021,1,21,17,jueves,18997
564712,2021-08-28 10:40:00,15611.0,United Kingdom,151,385.47,F,2021,8,28,10,sábado,11316
C550709,2021-04-20 10:53:00,12997.0,United Kingdom,-5,-7.1,ND,2021,4,20,10,martes,19776
C567682,2021-09-21 16:28:00,17997.0,United Kingdom,-71,-100.73,ND,2021,9,21,16,martes,21158
553134,2021-05-13 12:50:00,15382.0,United Kingdom,264,568.6,F,2021,5,13,12,jueves,6547
573273,2021-10-28 13:04:00,12678.0,France,36,52.2,F,2021,10,28,13,jueves,14917
566595,2021-09-13 15:03:00,18251.0,United Kingdom,7824,4314.72,F,2021,9,13,15,lunes,12101
C578122,2021-11-23 10:27:00,12452.0,Switzerland,-2,-2.0,ND,2021,11,23,10,martes,21958
551273,2021-04-27 12:50:00,14051.0,United Kingdom,208,665.52,F,2021,4,27,12,martes,5771
C552301,2021-05-08 14:50:00,17323.0,United Kingdom,-2,-5.05,ND,2021,5,8,14,sábado,19890
542868,2021-02-01 12:25:00,16419.0,United Kingdom,98,252.66,F,2021,2,1,12,lunes,2414
540785,2021-01-11 11:39:00,12557.0,Spain,1008,3417.12,F,2021,1,11,11,lunes,1680
539474,2020-12-19 14:27:00,15581.0,United Kingdom,8,12.8,F,2020,12,19,14,sábado,1287
555108,2021-05-31 14:18:00,18231.0,United Kingdom,167,671.02,F,2021,5,31,14,lunes,7397
C538699,2020-12-14 10:23:00,16422.0,United Kingdom,-4,-31.8,ND,2020,12,14,10,lunes,18695
574312,2021-11-03 17:39:00,17221.0,United Kingdom,115,132.28,F,2021,11,3,17,miércoles,15350
551811,2021-05-04 11:37:00,15039.0,United Kingdom,249,756.73,F,2021,5,4,11,martes,5951
C536543,2020-12-01 14:30:00,17841.0,United Kingdom,-3,-3.8,ND,2020,12,1,14,martes,18541
580363,2021-12-02 16:32:00,13868.0,United Kingdom,1500,2685.0,F,2021,12,2,16,jueves,17982
557891,2021-06-23 14:05:00,17652.0,United Kingdom,437,720.03,F,2021,6,23,14,miércoles,8519
549436,2021-04-08 12:34:00,18041.0,United Kingdom,123,113.89,F,2021,4,8,12,jueves,5036
553932,2021-05-20 10:29:00,15768.0,United Kingdom,52,124.8,F,2021,5,20,10,jueves,6918
581058,2021-12-07 11:06:00,15969.0,United Kingdom,32,135.0,F,2021,12,7,11,martes,18303
580320,2021-12-02 15:40:00,15078.0,United Kingdom,252,462.5,F,2021,12,2,15,jueves,17970
552448,2021-05-09 13:45:00,18120.0,United Kingdom,31,111.15,F,2021,5,9,13,domingo,6253
563726,2021-08-18 17:02:00,16582.0,United Kingdom,164,313.62,F,2021,8,18,17,miércoles,10895
C578144,2021-11-23 11:06:00,16201.0,United Kingdom,-19,-41.95,ND,2021,11,23,11,martes,21964
570698,2021-10-12 09:13:00,18171.0,United Kingdom,150,237.0,F,2021,10,12,9,martes,13850
541857,2021-01-23 15:17:00,12727.0,France,126,514.5,F,2021,1,23,15,sábado,2058
552277,2021-05-08 12:34:00,13642.0,United Kingdom,173,354.8,F,2021,5,8,12,sábado,6178
C561380,2021-07-26 17:12:00,17693.0,United Kingdom,-1,-8.5,ND,2021,7,26,17,lunes,20668
573886,2021-11-01 13:37:00,14401.0,United Kingdom,394,312.82,F,2021,11,1,13,lunes,15145
555929,2021-06-08 08:12:00,16525.0,United Kingdom,402,765.82,F,2021,6,8,8,martes,7726
555553,2021-06-05 13:45:00,12662.0,Germany,290,493.68,F,2021,6,5,13,sábado,7571
565331,2021-09-02 13:59:00,16674.0,United Kingdom,63,122.2,F,2021,9,2,13,jueves,11536
C568832,2021-09-29 11:35:00,17450.0,United Kingdom,-186,-957.9,ND,2021,9,29,11,miércoles,21266
547939,2021-03-28 14:42:00,15611.0,United Kingdom,10,127.5,F,2021,3,28,14,domingo,4515
538597,2020-12-13 12:26:00,15555.0,United Kingdom,196,171.04,F,2020,12,13,12,domingo,916
543256,2021-02-04 15:54:00,17293.0,United Kingdom,95,123.21,F,2021,2,4,15,jueves,2590
580396,2021-12-04 11:00:00,13838.0,United Kingdom,94,212.14,F,2021,12,4,11,sábado,18000
567183,2021-09-18 15:32:00,14769.0,United Kingdom,2475,3449.3,F,2021,9,18,15,sábado,12327
555852,2021-06-07 13:38:00,17429.0,United Kingdom,78,189.28,F,2021,6,7,13,lunes,7700
562944,2021-08-11 09:34:00,13985.0,United Kingdom,189,371.3,F,2021,8,11,9,miércoles,10562
549590,2021-04-11 10:09:00,13324.0,United Kingdom,400,423.0,F,2021,4,11,10,domingo,5100
C546214,2021-03-10 11:45:00,15724.0,United Kingdom,-1,-5.95,ND,2021,3,10,11,miércoles,19412
C568501,2021-09-27 12:13:00,16713.0,United Kingdom,-2,-17.0,ND,2021,9,27,12,lunes,21229
536389,2020-12-01 10:03:00,12431.0,Australia,107,358.25,F,2020,12,1,10,martes,23
C580171,2021-12-02 11:42:00,17949.0,United Kingdom,-24,-81.36,ND,2021,12,2,11,jueves,22097
546091,2021-03-09 11:53:00,14936.0,Channel Islands,944,1576.36,F,2021,3,9,11,martes,3726
554309,2021-05-23 15:00:00,12989.0,United Kingdom,144,241.2,F,2021,5,23,15,domingo,7088
574656,2021-11-06 11:36:00,16434.0,United Kingdom,111,233.8,F,2021,11,6,11,sábado,15463
C554851,2021-05-27 09:17:00,16463.0,United Kingdom,-1,-4.95,ND,2021,5,27,9,jueves,20100
546984,2021-03-18 12:35:00,15019.0,United Kingdom,159,266.0,F,2021,3,18,12,jueves,4091
551955,2021-05-05 12:22:00,13199.0,United Kingdom,420,321.48,F,2021,5,5,12,miércoles,6028
553872,2021-05-19 14:35:00,13050.0,United Kingdom,164,343.08,F,2021,5,19,14,miércoles,6869
571031,2021-10-13 12:30:00,15005.0,United Kingdom,128,166.48,F,2021,10,13,12,miércoles,13955
558963,2021-07-05 10:57:00,14235.0,United Kingdom,622,1088.5,F,2021,7,5,10,lunes,8927
560183,2021-07-15 11:48:00,12971.0,United Kingdom,132,105.6,F,2021,7,15,11,jueves,9412
568556,2021-09-27 15:35:00,15827.0,United Kingdom,133,237.93,F,2021,9,27,15,lunes,12915
573195,2021-10-28 11:40:00,12432.0,Norway,366,978.06,F,2021,10,28,11,jueves,14901
